entry_name,found_name,accepted_name,base_de_dados,familia,pais,year,month,day,lat,long,Coord_SPL_Mun
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,3,13,-11.77,130.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,3,27,-24.92,150.96,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,3,28,-24.75,150.96,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,10,-25.07,149.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,11,-25.16,149.31,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,11,-25.18,149.27,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,6,-12.31,131.12,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,9,-18.21,145.56,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,9,-25.05,149.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,9,-25.06,149.36,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,4,9,-25.09,149.31,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,5,10,-17.9,142.29,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,7,24,-25.87,151.2,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,7,24,-25.89,151.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,NC,2001,8,17,-21.03,164.71,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2001,8,21,10.6,1.77,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2001,8,30,9.58,3.07,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,9,20,-25.2,149.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,9,21,-25.2,149.2,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2001,9,23,-25.24,149.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,10,31,-21.47,148.32,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2002,11,10,-21,-57.12,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GP,2002,1,1,16.48,-61.44,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,1,16,-17.27,144.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,TZ,2002,12,14,-5.43,30.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2002,12,18,-27.63,30.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,2,22,-17.33,145.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,2,22,-17.34,145.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,2,28,-25.42,149.11,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,2,28,-25.43,149.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,3,1,-25.41,149.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,3,15,-11.21,132.24,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,3,15,-21.14,146.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,3,16,-11.12,132.15,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,4,16,-20.36,148.86,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2002,4,26,-24.96,148.31,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PR,2002,7,15,18.44,-66.03,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2002,7,24,25.64,-80.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2003,11,17,-30.88,-54.89,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2003,11,22,-25.63,28.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2003,3,3,-6.84,-34.92,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UG,2003,5,16,0.38,34.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,CR,2003,8,15,10.95,-85.61,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,CR,2003,8,15,10.95,-85.62,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2003,8,16,-14,131.56,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MX,2003,9,9,18.09,-89.44,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2004,12,10,25.63,-80.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MG,2004,1,25,-13.17,49.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UG,2004,2,,-0.6,30.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UG,2004,2,,-0.63,30.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UG,2004,2,,-0.63,30.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,US,2004,5,18,24.67,-81.25,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,TW,2004,6,5,25.16,121.77,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2005,1,18,-20.96,148.95,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2005,1,19,-25.13,29.88,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2005,1,19,-31.11,152.87,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2005,1,27,-17.21,144.49,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2005,1,30,-11.17,132.34,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2005,2,21,-6.65,-47.5,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2005,2,6,-25.63,28.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2005,3,26,-24.16,149.75,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,UY,2006,1,15,-31.64,-56.04,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MG,2006,1,25,-13.17,49.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2006,2,2,-26.88,30.13,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2006,2,22,-31.48,152.94,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2006,3,12,-15.35,129.72,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2006,3,2,-32.63,26.63,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2006,3,27,-28.34,153.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2006,3,9,-30.52,-52.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2006,4,18,-10.47,-37.34,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2006,7,8,-12.29,136.85,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2006,7,8,-12.3,136.83,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2007,12,8,-30.57,-56.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,3,27,-31.05,153.06,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,3,28,-31.07,153.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,3,28,-31.07,153.06,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,3,29,-30.91,153.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,3,29,-30.91,153.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,4,25,-17.66,139.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,4,28,-17.42,139.25,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2007,5,1,-10.93,-37.1,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,5,2,-30.92,153.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,5,3,-30.88,153.08,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2007,5,4,-11.6,-41.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2007,5,4,-31.31,152.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2007,8,31,-10.6,-37.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BF,2007,9,17,11.62,-2.45,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2008,10,14,-11.01,-37.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2008,1,12,-6.65,-47.57,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2008,12,1,-28.63,153.64,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZA,2008,12,26,-25.6,30.38,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2008,3,30,-18.26,142.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2008,5,21,-29.14,153.07,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2008,5,30,-29.19,153.09,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BF,2008,9,16,11.62,-2.44,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2008,9,19,-31.25,152.97,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,CU,2009,10,23,20.5,-74.66,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2009,1,20,-31.43,152.93,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2009,1,20,-31.44,152.93,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2009,4,10,-12.5,141.99,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2009,4,13,-18.26,142.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2009,7,19,5.95,0.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,VE,2009,7,21,7.35,-61.93,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2009,7,31,5.9,0.04,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,10,14,-29.46,152.67,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,10,28,-30.75,153,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,11,23,-29.74,152.18,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,11,26,-28.93,152.55,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,2,8,-19.33,146.75,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2010,2,9,5.91,0.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2010,4,1,-14.22,132.22,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2010,7,1,5.91,0.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,YT,2011,1,1,-12.77,45.19,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,11,12,-23.81,151.12,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,1,14,-29.14,152.98,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,1,14,-29.25,152.95,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,MG,2011,12,1,-18.06,44.51,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2011,12,18,-30.82,-55.35,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,PY,2011,1,8,-24,-59,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,2,10,-29.14,153.17,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AR,2011,2,7,-27.95,-58.81,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,2,9,-29.81,152.81,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2011,3,,-11.39,-37.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2011,3,3,-11.39,-37.42,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,4,14,-22.75,150.59,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,4,22,-18.26,142.14,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,4,5,-22.53,150.16,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2011,5,14,-15.79,129.06,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2011,6,18,-10.79,-37.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2012,10,27,7.52,-1.58,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2012,12,3,-12.39,141.91,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,AU,2012,2,8,-20.12,146.51,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2012,3,21,-9.37,-56.78,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,ZZ,2012,5,5,17.47,-62.96,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,GH,2012,8,7,9.3,-1.85,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BF,2013,10,5,11.26,0.68,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BR,2013,11,15,-30.58,-54.02,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BQ,2013,1,14,12.2,-68.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,10.57,1.73,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,10.68,1.05,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,7.23,2.3,
Abildgaardia ovata (Burm.f. Kral),Abildgaardia ovata (Burm.f. Kral),Fimbristylis ovata (Burm.f. J.Kern),GBIF,Cyperaceae,BJ,2013,8,6,7.35,2.3,
